"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Philippines",1988,-0.901,36.876,58.165,9.402,4093.37,6.753,12.23,9.188,"Emerging Asia",3.19870638103255,2.93688582147315,4.300891908061,2.60857158691267
"Samoa",1988,9.768,95.837,41.43,2.516,22667.68,2.871,3.192,-7.969,"Emerging Asia",1.87747466314051,1.6531570600581,5.25582323024476,1.77684398645133
"Solomon Islands",1988,-11.964,101.89,0.295,50,2047.34,1.25,16.812,5.318,"Emerging Asia",3.51612343341776,4.60527017099142,5.31706506080755,1.04759301264926
"Sri Lanka",1988,-7.811,8.918,16.98,12.959,3517.24,2.698,13.992,6.275,"Emerging Asia",3.33290744839906,3.25642305995665,2.88434760689714,1.71835699616961
"Thailand",1988,-2.597,40.626,54.892,13.038,5767.61,13.288,3.885,1.433,"Emerging Asia",2.06643687130898,3.26248279683294,4.39770687372029,3.28142141679214
"Tonga",1988,-5.906,52.885,0.095,13.5,3944.08,-3.5,10.326,2.629,"Emerging Asia",3.03014860155549,3.29720579417523,4.66135630048682,-1.96572047164965
"Vanuatu",1988,1.697,58.138,0.145,6.667,2199.72,-1.695,8.76,-7.279,"Emerging Asia",2.8665851346992,2.59589473475839,4.75604063107479,-1.2982825531565
"Bangladesh",1989,-3.196,35.129,100.695,7.292,1853.76,2.612,9.182,-1.04,"Emerging Asia",2.91334440142737,2.68459383281722,4.25237670473587,1.68804225448268
"Bhutan",1989,-26.001,68.943,0.524,21.426,2745.02,6.194,8.864,0.681000000000001,"Emerging Asia",2.87831208669202,3.7582964492294,4.9264798494938,2.52318172472112
"Brunei Darussalam",1989,52.406,0,0.246,6.363,74015.34,-1.074,1.304,0.111,"Emerging Asia",1.0808875468908,2.54976543086332,0,-0.932743699368172
"Cambodia",1989,-2.473,74.385,8.447,7.457,1318.13,3.327,63.8,40.8,"Emerging Asia",4.84896178367472,2.70676619857793,5.00244666850499,1.91707501426909
"China",1989,4.381,24.136,1127.04,9.3,1379.87,4.2,18,-0.800000000000001,"Emerging Asia",3.58428965186133,2.92603963563644,3.87728055671886,2.14211190823691
"Fiji",1989,-1.274,47.524,0.733,7.789,8093.57,13.888,6.189,-5.569,"Emerging Asia",2.52238449724412,2.74995517550353,4.55449270022084,3.32546599154691
"India",1989,-2.014,126.496,852.013,3.9,1760.95,5.947,4.57,-2.644,"Emerging Asia",2.22442136549338,2.07016923992771,5.53337349109917,2.48302905044505
"Indonesia",1989,-1.387,0,175.902,2.86,4085.01,9.085,6.407,-1.665,"Emerging Asia",2.55657361485227,1.77321957441161,0,2.90278714896193
"Kiribati",1989,6.987,5.034,0.071,13.4,2054.52,-7.292,5.609,4.474,"Emerging Asia",2.42537292853579,3.28979128103383,2.31908458348998,-2.68459383281722
"Lao PDR",1989,-7.916,33.258,4.133,31.1,1913.35,9.893,59.7,44.9,"Emerging Asia",4.78254933771152,4.130613374997,4.19766846409431,2.9875192559611
"Malaysia",1989,0.755,33.778,17.508,6.715,9784.54,9.06,2.557,2.267,"Emerging Asia",1.66819484989421,2.60298977732939,4.21317592659219,2.90004815521894
"Maldives",1989,10.958,55.311,0.204,12.7,8786.22,9.292,7.164,0.68,"Emerging Asia",2.66705157374006,3.23629558572279,4.70620069216196,2.92518398692259
"Mongolia",1989,3.516,53.767,3.119,4.6,11311.92,4.183,19.144,16.144,"Emerging Asia",3.6458179760062,2.23081417900093,4.67789354396601,2.13816679917415
"Nepal",1989,-6.233,39.009,19.145,26,1508.46,4.328,8.078,-2.946,"Emerging Asia",2.78610084422799,3.95161333608207,4.35710381853956,2.17133963004612
"Papua New Guinea",1989,-6.783,354.452,3.6,25,2672.81,-1.424,4.48,-0.965,"Emerging Asia",2.20499988643846,3.91242276564126,6.56372210525593,-1.15185303396782
"Philippines",1989,-2.993,81.462,59.553,9.129,4246.1,6.205,11.367,-0.863,"Emerging Asia",3.12579086419174,2.90758974007888,5.0933215052485,2.52493341966283
"Samoa",1989,10.123,25.234,10.552,8.8,16096.44,5.819,12.25,9.058,"Emerging Asia",3.20033494221126,2.87111168610111,3.92173185688089,2.46157833261251
"Solomon Islands",1989,-15.213,98.99,0.303,8.9,2076.26,4.264,14.936,-1.876,"Emerging Asia",3.39804036130123,2.88233978630097,5.28819152727046,2.15682972691528
"Sri Lanka",1989,-6.761,43.739,17.151,31.1,3560.43,2.25,11.568,-2.424,"Emerging Asia",3.14325283269455,4.130613374997,4.47151798552,1.55015795686906
"Thailand",1989,-3.347,8.802,55.772,5.004,6368.72,12.194,5.379,1.494,"Emerging Asia",2.38418024127927,2.31322250424772,2.87133748014682,3.19576829296342
"Tonga",1989,-1.291,49.482,0.095,6.944,3967.63,1.1,3.968,-6.358,"Emerging Asia",2.08692204601418,2.6361699587575,4.59485823665421,0.950346929821134
"Vanuatu",1989,7.605,114.362,0.146,6.033,2218.15,1.533,7.748,-1.012,"Emerging Asia",2.74472062994724,2.49719055410886,5.43253515104329,1.21293001880365
"Viet Nam",1989,-7.308,33.061,64.774,10.3,2025.15,7.8,95.77,-278.584,"Emerging Asia",5.25512392016612,3.02763927935327,4.19173016414981,2.75135495425924
"Bangladesh",1990,-2.687,64.987,103.172,5.5,1892.54,5.941,9.665,0.482999999999999,"Emerging Asia",2.96432392195658,2.40605912529802,4.86739362047086,2.48203361799088
"Bhutan",1990,-9.521,119.199,0.53,13.623,2961.23,9.098,9.408,0.543999999999999,"Emerging Asia",2.93752020415921,3.30625109094695,5.47395914065327,2.90420848414362
"Brunei Darussalam",1990,47.843,0,0.253,4.454,72725.25,1.089,2.139,0.835,"Emerging Asia",1.50412445459678,2.1993199949362,0,0.942927229499065
"China",1990,-9.154,69.086,1143.33,1.402,1413.1,3.888,3.315,-14.685,"Emerging Asia",1.91361509374718,1.13914397311912,4.92855166109787,2.06718442518245
"Fiji",1990,-9.174,6.853,0.739,8.172,8494.04,5.802,8.191,2.002,"Emerging Asia",2.79988871499055,2.79758355649744,2.62311495387041,2.4586949824187
"India",1990,-2.998,44.255,870.452,2.658,1819.02,5.534,11.198,6.628,"Emerging Asia",3.11087013218976,1.70436402321365,4.48324316392979,2.41212310362728
"Indonesia",1990,-2.315,68.333,179.379,2.59,4366.44,9.002,7.8,1.393,"Emerging Asia",2.75135495425924,1.68014732691418,4.91759352875239,2.89366482470048
"Kiribati",1990,-17.196,7.717,0.072,13.472,1876.11,-6.385,3.951,-1.658,"Emerging Asia",2.08275927816796,3.29513525074121,2.74074468263048,-2.55317524698931
"Malaysia",1990,-1.841,74.129,18.267,5.055,10222.57,9.007,3.043,0.486,"Emerging Asia",1.83195725373453,2.32316807651903,4.99899949122391,2.8942167097664
"Maldives",1990,12.404,31.302,0.212,14.55,8113.92,-4.049,15.542,8.378,"Emerging Asia",3.43772658057729,3.37191699029961,4.13708422638499,-2.10652878973936
"Mongolia",1990,-12.662,84.89,2.078,8.9,5363.64,-2.486,3.781,-15.363,"Emerging Asia",2.04018149254408,2.88233978630097,5.13453817131327,-1.64201908918629
"Nepal",1990,-6.62,22.504,19.617,3.754,1540.44,4.635,8.926,0.848000000000001,"Emerging Asia",2.88523868727386,2.0332547592774,3.8073335382344,2.23822233457368
"Papua New Guinea",1990,-1.936,59.294,3.758,1.8,2480.09,-3.132,6.953,2.473,"Emerging Asia",2.63745199392119,1.35044074027497,4.77572640143044,-1.85938211211949
"Philippines",1990,-5.336,71.54,60.94,8.4,4275.46,3.037,13.201,1.834,"Emerging Asia",3.27487127281257,2.82490328703885,4.96345275828909,1.83008239973299
"Samoa",1990,7.143,126.552,5.427,8.647,13697.87,-6.444,8.483,-3.767,"Emerging Asia",2.83466746601332,2.85368653473069,5.53381608105764,-2.5622634431158
"Solomon Islands",1990,-12.182,149.539,0.312,8.6,2063.44,2.2,8.7,-6.236,"Emerging Asia",2.85975690734739,2.848272578259,5.70071558847143,1.5296604950904
"Sri Lanka",1990,-3.851,78.938,17.326,15.897,3742.2,6.174,21.495,9.927,"Emerging Asia",3.7615081763974,3.46026538621281,5.06185003299392,2.51998904333259
"Thailand",1990,-8.23,50.082,56.558,2.2,7010.15,11.623,5.779,0.4,"Emerging Asia",2.45478089278054,1.5296604950904,4.60690850056302,3.14797851992143
"Tonga",1990,-11.438,33.917,0.096,12.6,4133.46,4.7,5.632,1.664,"Emerging Asia",2.42940182476228,3.22841499189659,4.21728079609345,2.2518395970316
"Vanuatu",1990,2.742,15.987,0.148,6,2444.12,11.697,4.759,-2.989,"Emerging Asia",2.2640447914791,2.49177985264491,3.46589979183441,3.15430181215684
"Viet Nam",1990,-3.152,37.683,67.513,12.327,2041.06,5.047,36.031,-59.739,"Emerging Asia",4.2777193734274,3.20658033844695,4.3225322537437,2.32161438819716
"Bangladesh",1991,-1.519,70.528,105.599,6.267,1926.76,3.339,9.348,-0.316999999999998,"Emerging Asia",2.93115829708484,2.53475034686587,4.94920723021223,1.92052350826404
"Bhutan",1991,-9.736,30.231,0.529,6.944,3112.02,4.896,10.345,0.937000000000001,"Emerging Asia",3.03197838165719,2.6361699587575,4.10228850525691,2.29183559842206
"Brunei Darussalam",1991,46.927,0,0.26,3.292,72973.68,3.146,1.6,-0.539,"Emerging Asia",1.24898332790488,1.9069513755356,0,1.86363170450265
"China",1991,9.138,66.816,1158.23,4.15,1520.4,8.996,3.562,0.247,"Emerging Asia",1.98261515061974,2.13046516549872,4.89514574752104,2.89300216278909
"Fiji",1991,-4.925,80.413,0.745,7.534,8198.49,-2.7,6.497,-1.694,"Emerging Asia",2.57035840367602,2.71694889351747,5.08036169525606,-1.71905185120893
"India",1991,-0.433,76.653,888.942,3.879,1800.01,1.057,13.481,2.283,"Emerging Asia",3.29580124893343,2.06494013803889,5.03247846958914,0.921109890616155
"Indonesia",1991,-2.847,33.454,182.354,2.67,4678.69,8.928,9.435,1.635,"Emerging Asia",2.94036998427973,1.70858120662903,4.20354184644206,2.885461334128
"Kiribati",1991,21.011,8.431,0.073,12.939,1745.16,-5.649,6.077,2.126,"Emerging Asia",2.5043601860847,3.25488312399784,2.82856123507577,-2.43236946623317
"Lao PDR",1991,-1.218,21.86,4.416,21.9,1986.91,3.999,13.439,39.756,"Emerging Asia",3.29268946594974,3.78015466714532,3.77832841944935,2.09446998309813
"Malaysia",1991,-7.816,67.319,18.547,4.345,11029.63,9.547,4.328,1.285,"Emerging Asia",2.17133963004612,2.17515959553804,4.9026448559178,2.95210580874854
"Maldives",1991,2.377,233.281,0.222,2.1,8282.77,6.896,12.5,-3.042,"Emerging Asia",3.22047199846445,1.48748283664127,6.14539550993069,2.62930482722918
"Nepal",1991,-6.749,17.767,20.131,5.5,1596.65,6.366,7.943,-0.983000000000001,"Emerging Asia",2.76937738586053,2.40605912529802,3.57128102103241,2.55023108270064
"Papua New Guinea",1991,-2.711,14.659,3.875,10.3,2635.68,9.568,6.966,0.0129999999999999,"Emerging Asia",2.63930095505979,3.02763927935327,3.37936304288325,2.95429110779413
"Philippines",1991,-1.997,41.086,62.36,10.5,4159.87,-0.436,19.351,6.15,"Emerging Asia",3.6565582366004,3.04678233721941,4.4089626775953,-0.423249498895299
"Samoa",1991,-17.417,140.001,0.286,11.35,11705,-2.443,-1.82,-10.303,"Emerging Asia",-1.3601125616484,3.12429995429201,5.63480950067668,-1.62585129613663
"Solomon Islands",1991,-15.993,65.317,0.321,5.2,2126.48,6,15,6.3,"Emerging Asia",3.40230664548059,2.35092571975091,4.87245811335888,2.49177985264491
"Sri Lanka",1991,-5.786,80.493,17.536,14.665,4097.47,10.821,12.186,-9.309,"Emerging Asia",3.19511421447436,3.37977131552143,5.08135598791748,3.07676410190176
"Thailand",1991,-7.478,50.165,57.232,3.1,7509.65,8.403,5.787,0.00800000000000001,"Emerging Asia",2.45614402820567,1.84960367947318,4.60856408138985,2.82525786327939
"Tonga",1991,-8.673,92.027,0.096,7.196,4351.19,5.9,13.921,8.289,"Emerging Asia",3.32783321085473,2.67146579792779,5.21525871103929,2.47520521940257
"Vanuatu",1991,-2.728,15.908,0.151,16.058,2470.95,3.147,6.469,1.71,"Emerging Asia",2.56608989092835,3.47032246213135,3.46095573779862,1.86393458934871
"Viet Nam",1991,-1.375,33.512,68.766,10.393,2120.26,5.809,81.817,45.786,"Emerging Asia",5.09766957120303,3.03658619400843,4.20527329716525,2.459883236689
"Bangladesh",1992,-0.545,16.379,107.984,25.15,1974.68,5.04,5.862,-3.486,"Emerging Asia",2.46883514604572,3.91840008584289,3.4900777983883,2.3202529657631
"Bhutan",1992,-28.285,81.9,0.522,14.9,3218.96,2.083,8.144,-2.201,"Emerging Asia",2.79417683808751,3.39563257159034,5.09868344043498,1.48014975614542
"Brunei Darussalam",1992,32.748,0,0.267,2.65,74524.17,4.759,1.28,-0.32,"Emerging Asia",1.06619764490701,1.70154329100884,0,2.2640447914791
"Cambodia",1992,-0.998,64.52,9.352,15.691,1386.7,7.069,75,-116,"Emerging Asia",5.01067973557803,3.44724834080228,4.86018248370087,2.65383200145733
"China",1992,-1.895,54.818,1171.71,1.825,1717.49,14.277,6.358,2.796,"Emerging Asia",2.54898886814694,1.36251776925311,4.69724897166585,3.35302127692773
"Fiji",1992,-2.422,44.303,0.751,6.895,8629.46,6.1,4.883,-1.614,"Emerging Asia",2.28923075849772,2.62916130648229,4.48432692301219,2.50808785933768
"India",1992,-1.705,78.762,907.574,2.905,1859.72,5.483,9.862,-3.619,"Emerging Asia",2.98439676877775,1.78796889863668,5.05961812531172,2.40301351449018
"Indonesia",1992,-1.842,11.392,185.378,2.79,4902.57,6.523,7.546,-1.889,"Emerging Asia",2.71852659068717,1.74986019999373,3.12797936412921,2.57430596257027
"Kiribati",1992,-14.045,7.314,0.074,4.225,2132.79,23.959,4.217,-1.86,"Emerging Asia",2.14604193452696,2.14788617157737,2.68757844507596,3.86992644698956
"Lao PDR",1992,-1.746,7.066,4.545,32.411,2065.53,6.999,9.847,-3.592,"Emerging Asia",2.98288239837587,4.17188295504738,2.65341170952076,2.64397932980198
"Malaysia",1992,-3.364,59.109,19.068,3.718,11682.02,8.886,4.778,0.449999999999999,"Emerging Asia",2.2679444505125,2.02394640357144,4.77260192377666,2.88077537366484
"Maldives",1992,-6.411,48.954,0.228,5.528,8576.64,6.467,16.857,4.357,"Emerging Asia",3.51879181341307,2.41105561563786,4.58413256496913,2.5657843070126
"Nepal",1992,-5.055,74.568,20.702,5.46,1616.37,4.108,21.061,13.118,"Emerging Asia",3.74113330796107,2.39887840384652,5.00490359918923,2.12057894527888
"Papua New Guinea",1992,-0.02,40.585,4.181,11.075,2780.54,13.827,4.31,-2.656,"Emerging Asia",2.16727940392433,3.09986951995892,4.39669746425864,3.32107545317209
"Philippines",1992,-1.655,22.936,63.82,9.8,4081.68,0.418,8.582,-10.769,"Emerging Asia",2.84619141318308,2.97812254262788,3.82632980160728,0.406695585860026
"Samoa",1992,-13.173,23.096,3.697,3.525,15080.29,4.135,9.034,10.854,"Emerging Asia",2.89719166937756,1.97256591772635,3.83327496304465,2.12694526743582
"Solomon Islands",1992,-2.712,64.369,0.33,14.517,2329.56,12.7,10.8,-4.2,"Emerging Asia",3.07482980347381,3.36965172910105,4.85783966324145,3.23629558572279
"Sri Lanka",1992,-4.798,77.942,17.737,14.566,3924.02,-3.135,11.383,-0.803000000000001,"Emerging Asia",3.12719205367613,3.37301345872165,5.04915329093164,-1.86029418866524
"Thailand",1992,-5.454,39.598,57.811,2.8,8120.7,9.23,4.018,-1.769,"Emerging Asia",2.09906896883697,1.75322890111027,4.37208519298936,2.91852791242538
"Tonga",1992,-5.921,138.926,0.097,4.58,4165.05,-3.8,8.597,-5.324,"Emerging Asia",2.84792601604063,2.22655674292944,5.6271015506538,-2.04502820486763
"Vanuatu",1992,-2.562,21.036,0.154,15.275,2485.43,2.584,4.058,-2.411,"Emerging Asia",2.10868446445455,3.42043443162182,3.73994691290233,1.67798403221299
"Viet Nam",1992,-0.062,38.741,70.002,11,2264.06,8.7,37.705,-44.112,"Emerging Asia",4.32311569574495,3.09310219505083,4.35021218031741,2.85975690734739
"Bangladesh",1993,-0.295,42.683,110.351,19.275,2015.87,4.574,3.296,-2.566,"Emerging Asia",1.90811334006131,3.65262832292466,4.44708509083972,2.22527605109988
"Bhutan",1993,-15.379,60.684,0.513,8.427,3379.32,3.192,9.595,1.451,"Emerging Asia",2.95709381689321,2.82808998773684,4.79889513331406,1.87747466314051
"Brunei Darussalam",1993,21.92,0,0.274,9.925,73029.28,0.305,4.252,2.972,"Emerging Asia",2.15408614702997,2.99073232579275,0,0.300458869992246
"China",1993,3.463,29.479,1185.17,5.1,1933.65,13.879,14.624,8.266,"Emerging Asia",3.37697813234038,2.33186371852127,4.07711288514902,3.32481941506069
"Fiji",1993,-5.089,45.929,0.757,7.534,8784.02,2.6,5.207,0.324,"Emerging Asia",2.35224679420473,2.71694889351747,4.52036239834622,1.68374314399774
"India",1993,-0.415,78.328,926.351,3.332,1908.58,4.751,7.283,-2.579,"Emerging Asia",2.68337030682167,1.91851327126884,5.0540930640872,2.26239836684525
"Indonesia",1993,-1.205,72.114,188.452,2.83,5206.26,7.956,9.664,2.118,"Emerging Asia",2.96422099998097,1.76327133624983,4.9714434502496,2.77099992194876
"Kiribati",1993,-1.319,10.926,0.075,8.694,2100.54,-0.104,6.109,1.892,"Emerging Asia",2.5095427895985,2.85907153003058,3.08638009988805,-0.103813429324549
"Lao PDR",1993,-1.607,37.147,4.675,9.6,2126.19,5.867,5.65,-4.197,"Emerging Asia",2.43254376361568,2.95761198081578,4.30821131814636,2.46967560259516
"Malaysia",1993,-4.105,51.134,19.602,3.026,12488.3,9.896,3.547,-1.231,"Emerging Asia",1.9785528444139,1.82663647232145,4.6276924186166,2.98782091797813
"Maldives",1993,-15.538,113.538,0.234,13.3,8800.03,5.417,20.126,3.269,"Emerging Asia",3.69577632025051,3.28232153671022,5.42530415620537,2.39110213806643
"Nepal",1993,-4.598,201.959,21.267,13.351,1633.94,3.847,8.871,-12.19,"Emerging Asia",2.87909651405265,3.28613805832242,6.00121801634471,2.05692072117948
"Papua New Guinea",1993,7.054,9.404,4.288,5.2,3072.13,13.334,4.977,0.667000000000001,"Emerging Asia",2.3079176657232,2.35092571975091,2.93709732683668,3.28486749765882
"Philippines",1993,-4.862,73.874,65.32,9.275,4074.97,2.182,6.757,-1.825,"Emerging Asia",2.60915735698486,2.92336331285054,4.99555392629753,1.52218668600886
"Samoa",1993,-17.565,129.762,63.5,10.683,3742.2,1.683,1.709,-7.325,"Emerging Asia",1.30537465354054,3.06398426250838,5.55886403076119,1.29216893525496
"Solomon Islands",1993,-2.444,75.827,0.34,11.875,2354.97,4,9.2,-1.6,"Emerging Asia",2.91529134965747,3.16935068764126,5.02164508774894,2.0947125472611
"Sri Lanka",1993,-4.941,79.171,17.925,13.777,4173.17,7.477,11.747,0.364000000000001,"Emerging Asia",3.15855186485972,3.31746225715895,5.06479713315486,2.70942095092515
"Thailand",1993,-4.931,81.405,58.338,2.6,8745.55,8.676,3.38,-0.638,"Emerging Asia",1.93222062171507,1.68374314399774,5.09262160035571,2.85701259364944
"Tonga",1993,-5.025,109.108,0.097,11.225,4141.72,-0.1,1.81,-6.787,"Emerging Asia",1.35528688575105,3.11326885215084,5.38550639763572,-0.0998340788992076
"Vanuatu",1993,-1.268,20.274,0.157,26,2455.89,0.736,3.566,-0.492,"Emerging Asia",1.98369575450821,3.95161333608207,3.70309412396919,0.68190953125817
"Viet Nam",1993,-8.335,83.976,71.223,10.6,2404.99,8.078,8.379,-29.326,"Emerging Asia",2.82241775162669,3.05621878340352,5.1237136735023,2.78610084422799
"Bangladesh",1994,-0.489,63.384,112.738,0.041,2062.24,4.085,4.588,1.292,"Emerging Asia",2.22826184317066,0.0409885218471973,4.84242086568169,2.11512454611075
"Bhutan",1994,-12.952,53.612,0.506,3.157,3501.98,2.232,9.497,-0.0980000000000008,"Emerging Asia",2.94688351916222,1.86695863836754,4.67500707214684,1.54282294753368
"Brunei Darussalam",1994,26.459,0,0.281,1.9,73289.77,3.145,2.463,-1.789,"Emerging Asia",1.633401338906,1.39799836511143,0,1.86332873220264
"Cambodia",1994,-3.399,69.598,10.099,24.6,1445.41,8.181,10.44,-103.879,"Emerging Asia",3.04107762398053,3.89630648162563,4.93593461936105,2.79867613119092
"China",1994,-13.173,16.577,1198.5,2.95,2161.27,13.029,24.26,9.636,"Emerging Asia",3.88240058815974,1.80251535431984,3.50207189671861,3.26179429211637
"Fiji",1994,-1.85,48.765,0.763,7.278,9159.78,5.1,0.8,-4.407,"Emerging Asia",0.732668256045411,2.6826899287622,4.58026513565603,2.33186371852127
"India",1994,-1.03,74.753,945.262,4.258,1994.95,6.659,10.272,2.989,"Emerging Asia",3.02492990500111,2.15545885295445,5.00738126144035,2.59470737232494
"Indonesia",1994,-1.404,65.602,191.578,4.47,5507.48,7.54,8.528,-1.136,"Emerging Asia",2.83992198042524,2.20281903690509,4.87681144938723,2.71773805054248
"Kiribati",1994,0.629,12.292,0.077,5.808,2113.27,2.045,4,-2.109,"Emerging Asia",2.0947125472611,2.45971357124678,3.20374634045859,1.46358084902372
"Lao PDR",1994,-3.451,71.54,4.801,24.6,2239.05,8.16,7.67,2.02,"Emerging Asia",2.73468657214232,3.89630648162563,4.96345275828909,2.79612494464781
"Malaysia",1994,-5.57,43.723,20.142,2.947,13272.84,9.211,3.687,0.14,"Emerging Asia",2.01586327414744,1.80155179697721,4.47115220795732,2.91647929888648
"Maldives",1994,-2.906,14.76,0.24,8.217,9214.58,7.505,3.386,-16.74,"Emerging Asia",1.93392144549217,2.80303461918267,3.38621356806273,2.71312590745312
"Nepal",1994,-5.159,28.09,21.795,7.6,1725.44,8.219,8.951,0.0800000000000001,"Emerging Asia",2.88801823835296,2.72559584926382,4.02887750866836,2.80327620538615
"Papua New Guinea",1994,6.047,40.066,4.401,10.825,3307.32,10.492,2.849,-2.128,"Emerging Asia",1.76958271957963,3.07713211766598,4.38383097419997,3.04602357799006
"Philippines",1994,-4.032,63.603,66.84,9.475,4156.47,4.374,12.489,5.732,"Emerging Asia",3.21959441728395,2.94457709122819,4.84586961335496,2.18164336432811
"Samoa",1994,2.409,86.176,86.8,8.475,14598.29,6.39,12.087,10.378,"Emerging Asia",3.18698450835325,2.83373045263391,5.14957255961547,2.55394860586217
"Solomon Islands",1994,0.317,21.79,0.349,10.984,2474.5,8.1,13.294,4.094,"Emerging Asia",3.28187157774284,3.09165257724076,3.77512444708972,2.78880004092018
